"RID","gender","age","education","IPIP100agreeableness20_1","IPIP100agreeableness20_2","IPIP100agreeableness20_3","IPIP100agreeableness20_4","IPIP100agreeableness20_5","IPIP100agreeableness20_6","IPIP100agreeableness20_7","IPIP100agreeableness20_8","IPIP100agreeableness20_9","IPIP100agreeableness20_10","IPIP100agreeableness20_11","IPIP100agreeableness20_12","IPIP100agreeableness20_13","IPIP100agreeableness20_14","IPIP100agreeableness20_15","IPIP100agreeableness20_16","IPIP100agreeableness20_17","IPIP100agreeableness20_18","IPIP100agreeableness20_19","IPIP100agreeableness20_20","IPIP100conscientiousness20_1","IPIP100conscientiousness20_2","IPIP100conscientiousness20_3","IPIP100conscientiousness20_4","IPIP100conscientiousness20_5","IPIP100conscientiousness20_6","IPIP100conscientiousness20_7","IPIP100conscientiousness20_8","IPIP100conscientiousness20_9","IPIP100conscientiousness20_10","IPIP100conscientiousness20_11","IPIP100conscientiousness20_12","IPIP100conscientiousness20_13","IPIP100conscientiousness20_14","IPIP100conscientiousness20_15","IPIP100conscientiousness20_16","IPIP100conscientiousness20_17","IPIP100conscientiousness20_18","IPIP100conscientiousness20_19","IPIP100conscientiousness20_20","IPIP100EmotionalStability20_1","IPIP100EmotionalStability20_2","IPIP100EmotionalStability20_3","IPIP100EmotionalStability20_4","IPIP100EmotionalStability20_5","IPIP100EmotionalStability20_6","IPIP100EmotionalStability20_7","IPIP100EmotionalStability20_8","IPIP100EmotionalStability20_9","IPIP100EmotionalStability20_10","IPIP100EmotionalStability20_11","IPIP100EmotionalStability20_12","IPIP100EmotionalStability20_13","IPIP100EmotionalStability20_14","IPIP100EmotionalStability20_15","IPIP100EmotionalStability20_16","IPIP100EmotionalStability20_17","IPIP100EmotionalStability20_18","IPIP100EmotionalStability20_19","IPIP100EmotionalStability20_20","IPIP100extraversion20_1","IPIP100extraversion20_2","IPIP100extraversion20_3","IPIP100extraversion20_4","IPIP100extraversion20_5","IPIP100extraversion20_6","IPIP100extraversion20_7","IPIP100extraversion20_8","IPIP100extraversion20_9","IPIP100extraversion20_10","IPIP100extraversion20_11","IPIP100extraversion20_12","IPIP100extraversion20_13","IPIP100extraversion20_14","IPIP100extraversion20_15","IPIP100extraversion20_16","IPIP100extraversion20_17","IPIP100extraversion20_18","IPIP100extraversion20_19","IPIP100intellect20_1","IPIP100intellect20_2","IPIP100intellect20_3","IPIP100intellect20_4","IPIP100intellect20_5","IPIP100intellect20_6","IPIP100intellect20_7","IPIP100intellect20_8","IPIP100intellect20_9","IPIP100intellect20_10","IPIP100intellect20_11","IPIP100intellect20_12","IPIP100intellect20_13","IPIP100intellect20_14","IPIP100intellect20_15","IPIP100intellect20_16","IPIP100intellect20_17","IPIP100intellect20_18","IPIP100intellect20_19","IPIP100intellect20_20","q_55_1"
1567909605,"female",18,"HSgrad",4.97892622446562,2.686630396456,6.80205120947923,-0.0949162676869419,1.75888280666127,5.61670430988831,1.38646796284535,6,5,7.05177638433049,5.67247254599958,2.86166101795034,4.12151919276142,6,4.46743811033034,5.55838275916444,5.1944662365538,6.62705865310453,5.49748174256263,3.45498763416836,4,5.56041981784715,5.77148287367081,2.50235253186715,2.972942513489,4,2.64632940991447,2.89417818240525,8.21990446143357,7.03100620125623,6,3.33750411623715,4.68065549427202,6.33006588863201,4.79665747591456,3.24384298734601,6,3.59032355331685,2.68630038811161,5.68197010516947,3.78987482938936,4.49381078318345,2.90806477876018,5.07854501265653,5.70222655988506,3.72621642920724,6.10163842657227,5.05915210724403,4.97376687158069,4.182460678631,4.2029717097683,5.79104377954754,5.29171445197538,4.48699948986712,5.20072772400786,0.152126285847885,3.62300333613159,4.41229112548575,2.83369640980228,7.24188054443855,5.43409301289678,4.87954352489736,1,7.51961918587895,2.86295281024334,2.71973781865966,3.40861925447037,4.38331444589473,4.26564477058237,5.39129256429303,2.19957129228329,4,3.64577513955708,3.51780418710002,4.91143562186489,4.10686054204887,5.35829606369353,3.14456760161508,1.86317615076806,6.64018336301441,4.42866501714752,1.5161351955028,6,1,8.20999229461546,7.15433164357091,4.73530163442132,1.25582449708004,5.88041453429807,5.48913149068464,1.35593553475278,3.01513354221599,4.75318673348917,5.26600273614743,3.68707095613876,6.8252439923454,1,4.20491943639894,0.140428072178436,4.58294506378759
1567916843,"female",21,"CurrentInUniv",0.475934637383795,2.21796831626239,5.13470156166735,0.630538461521119,1.58652673096919,5.94996367474498,0.298110552810002,5,5,3.92689762870184,5.51718680085496,2,5.39236380500735,6.97182334397089,5.14779128172877,5,5.34430424751882,5.30031913831823,6.28931254341255,5,2.60397260300512,3.34088609627642,4.17429273029253,2.44991938198488,3.31994841657082,5.53824547411266,3,3.05913611645835,3.61474284805724,2.43379613963919,2.61316690346149,5.29921993397687,5.02318113883714,3,3.33776488917753,3.52089923276113,6.07833019661974,4.25815705458781,3.74335046497969,1.66792161674725,3.19712228498628,2.86937665622158,5,1.60820843660614,1.48763497905984,2.73490911968912,1.30873946520792,3.56132357652723,1.19822091214873,2.86468994109175,2.60834521412718,2.84965159967959,2.28853592445186,0.706522668859549,0.408281609120927,3.25650110351088,5.45406050587656,2.74956411434452,2.0938684446786,2.93076700080874,1.43764176991941,6.33030465785267,7.09347119013206,0.84388834757056,2.54377198173148,5.01343123469206,-2.26309901026996,7.15022215245521,6.45410453018536,0.591954484698517,0.731963271174452,1,5.5543678502172,7.20158540359508,0.931119581397763,7.59567221013726,4.47366373995496,6,3.10243119878624,4.40891356171077,4.17927004654262,3.62216230827859,2.79987225002939,4,3.71318421179303,4.75442147391204,5,1.78581699063837,4.11219541501089,4.76387497517384,1.82049162661162,3.10863382277087,3.61463282836775,2.655533780948,4.85873148958349,2.31189435851552,3.6564236031001,2.48520117519472,2.55824187761866,0.676131453238928
1567924232,"female",21,"CurrentInUniv",2.48696671819236,2.39807773143049,3.46957052735939,4.65119097311066,4,4.18543885705008,2.2751859706096,4.67978362722689,3.27645961496911,3.55881658541162,3.88565510485148,0.691426137583333,4.58289396330728,5,4.41185388946532,4.27446549435024,6,3.74458135695264,4.14582989209512,2.71036183366727,5.37799234388734,4.95180919527339,5.69997580901869,4.23413068379513,1,1.5457121124736,6.30419032192533,5.36724812838212,1.6652656268863,2.54767529493824,5.37877713626662,5,5.26337751936096,2.45967904924587,4.31881219939486,1.45231328912195,2.20663976561662,5.63790697334045,2.22112907017194,0.925410773094547,3.39348154908479,3.20261738342519,3.48039089310393,4.71623625409288,2.72965588597049,5.15980334041612,3.55983019193586,3.8633329337683,3.45742493605753,4.04743814663507,2.65540658566133,2.35944403337387,5.45413875594061,4.60688601518828,3.10507722133451,2.23328792277336,3.45637482274651,3.41052695621874,4.58314916515805,3.62976262522607,3.74060736106435,3.70348336500694,2.93754326141015,4.11707989094247,3.62370862718633,4.76940224352752,3.17154792271662,4.2814229715639,4.20867990341908,2,2.3306172690885,4.52880438158593,4.74791720152145,4.73153868185127,2.4383721204497,5.26415668970301,4.93946083783571,4.15975843934318,3.15916415377125,3.77466621035439,4.81259240121999,3.14395063374244,5.43624670663578,3.59339487357752,4.32842582645742,4,4.75765618617783,3.3753687217911,3.35118178873772,3.47696487792004,3,2.92178428369944,4.39424343375717,2.22722081643836,4.1346916951638,4.69180393377842,3.81844937671891,3.89938459507088,3.9708315960491,4.56449918785786
1567955323,"male",20,"CurrentInUniv",3.78667027146698,3.33018584163613,3.79362999747213,3,3.26271447633722,3.95275605410007,2.19254888253514,3.94413543971765,3.30301774928054,5.41707801722851,5.54827475926795,2.16665285681368,3.87453218098556,6,5.50310512479803,3.19779312257117,5.39671946198715,4.65701372281212,4.09970321009511,3.236036862323,2.55383635110957,5.03028007974289,5,4.07927913933484,2.32549081301332,1.40500949886269,5.29166861875159,5.62437714340101,0.708123930128818,-0.355165287170239,4.53903507032451,7.13976025268795,5.68937858211818,1.49910644454305,5,0.0175836182476066,3.29087878525932,5.35547769265853,2.71147534479647,2.44609105660016,3.71445082405704,3.71857273875695,4.08317890561509,1.71340505810018,2.50560860230694,2.76257895301134,2.78089401247345,2.8623957198249,1.37954899401854,1.85158793936136,4.10989780774461,2.29917373242647,2.93506430343592,2.46932681487096,3.007618243475,3.76140703951011,5.36531998585312,3.82816101935299,2.39776198282961,2.89949700095983,5.84620186287664,3.15545911622471,3.37379327635422,4.49896136747788,6.75875734518125,2.59430828578203,4.15786144660694,4.71379214711414,4.8443267427887,2.20624803826297,3.91956534916127,3.96586948880325,2.84090867555762,4.42961820681495,0.94572960255966,3.23173053980166,5,2.89030141151434,1.44008311927041,4.13458591670584,4.45071123277235,2.49189519254272,5.28209113074301,4.14562003947458,3.29813135334943,3.38032911944819,4.89723948676447,2.13229484594828,3.28690211695148,5.14926222444052,3.06494707001912,1,3.97617261805605,3.51210743431878,5.56745317460374,5.97804259491305,4,3.03662304274441,4.27190995394054,6.85667053379763
1567961055,"male",15,NA,3.51496362489533,0.333228436327169,5.57336312793755,4.11059935433509,2.36147446364489,4.42332540594058,2.0326130041571,5.028465190035,2.89765073295934,5.26036223958419,5,1.52437135273342,5.51723461385875,4.39633957750053,4.49015194360142,5,5,4.79246395535988,4.4104139355254,2.74422794744644,5.05261666446,5.47236487544438,4.535145550901,5,2,3.2212658871799,5,3.49967092341096,2.68835413885735,2.9478397412791,5.89167284624615,2.98141573833363,3.96223057531304,0.846622465242497,3.33099077744342,1.35391066499838,3.71239075963424,4.67183540793465,2.45128543664455,2.58005580118835,2,2.88486867585495,4.23382744612358,4.48820177655431,3.82356299479257,4.43207396278388,4.58553587084246,5.35240220839653,2.49121134351986,4.43078933923762,3.7726563217936,2,4.34690731149719,3.02840479160948,3.70735510407145,4.24979353149505,3.40709923108035,4.06679832321469,4.38548600321328,3.79675634617993,3,3,2.80419600517618,3,4.66098605657049,4.12647046688592,4,3.10867904898414,4.32815731729101,2.25006843480286,2.12886049832261,0.99628731758858,4.18094483172632,3.13859023800435,2,5.03237920604504,5.71120286864546,3,1.71248078825933,4.6668824546749,4.6045356139966,2.92898692582686,5.80833180102706,3.65479391310976,2.8396492720998,5,3,2,4,5.348165392906,2,3.68225870192504,4.83095995914628,1.9209636949129,3.87498350390842,5.34459873034761,3.06154313312159,3.35594013065213,2.22257095181382,5.55503601460079
1567963982,"male",20,"InGradOrProSchool",5.72588452777189,2,5,4,-1.66650418830679,20.1415076116786,4,8.04885206079024,9.51208501302582,0.9602822198139,6,1,5,6,-13.3213591074239,5,-7.46408280369514,3,6.09562301728557,11.8988872376763,5,6,5,3,2,-41.3682486562507,15.0587298268948,4,11.8692749638245,5,5.47941548343866,-18.1234493413583,-5.2311535339567,4,-5.59964578457085,-3.79396796253911,14.5463374909809,5,11.218664537298,2,2,17.4657882397742,5,-8.85980474108349,20.1189454150571,1,11.8607435796402,1,11.6482876533603,2,19.1317161837699,7.97339935510304,2,2,1,4.53409183637541,3,-20.0319948286262,20.5009464381317,4,14.8344019545969,11.0493080879358,5,53.0019000436094,26.52445972188,-11.7821136095823,4,17.1650580007754,2,1,0.677555305432201,4,5,5,2,5,5,6.9974318401253,5.7279932481805,6,5.81091968054983,2,5.53984169933101,1,0.905341116063707,5,9.89562095456666,-3.55719574324508,5,5,12.1942746946518,2,5,-14.6462767406339,2.81930867861264,5,3.83450117161833,-0.955964815277939,2,16.0104915465192
1567965370,"female",26,"CollegeDegree",6,1,3.9568329303243,3.25097503219444,3,5.24714632899074,3.38880953332138,6,4.44442849477395,2,4,1.72590045131178,5,1,3.95466102946117,2,4.59183303255162,4.25270867451864,4,3.66383600230574,5.38023891862862,5,4,6,1,6.5379833520079,4,1.91324696351498,5.52025917960948,6.26502039657893,6,2.17030493767642,4.86737633430385,3.5319192090101,2.37835497690794,1,1,5.14930611131424,1,4,2.94231666336852,1,2.63036225199411,2,6.34469443629108,1,4.8490139935761,5,3.68198545010598,4.30048648088093,5,4.03560963426089,3,5,3,2,2.38743167008733,2,4.49971776546401,6.18226563757908,6,0.503936015691413,-0.538970222590895,5.57836228858006,6,1,5,1.58261805482322,2.80304369255802,6,4,7.11415559757485,4,2,3.3044047999015,4.21900352448241,3,1,4.39370311544864,3,5.93571161400276,0.969151619395864,5,2,4.38553210973799,5,5.87338299035433,1,5.99724293113169,5.83906651728119,1,1.300058403758,6.19566967077922,3.67990688206737,5.19624593413015,6,2,3,1,6.81570370750206
1567966883,"male",47,"GradOrProDegree",4.05918602098302,1.07032474512116,4.14865180887949,1.16424077681211,1.74264644830224,3.12427022360934,0.939379705323636,5,4.39244722499082,5.0830388592005,5.96108927441325,1.34016988806098,5.35680365261022,6,5.81610862003062,4.48762068347183,4.97865938940078,5.94292703346227,4.84169574007541,5.1473764647164,4.16945677248572,4.16274493269462,2.76711322366313,5,5,3.94018649749485,3.76566485131532,2.36460107281505,2.64559088190009,1.76997512290911,3.44962957461325,4.04060073611871,4,2.31784101016714,5,2.75181938657943,2.91596219381263,3.37992616410544,4.3745633519531,4.96365793505622,5.79783505952903,2.47701259491192,2.05458659283246,3.15200762117213,3.70133076199488,3.18856940074033,5.96569662748361,3.80197378540054,5.35588516928826,5.74223560337812,4.91199000553919,3.75072923797736,4.04597867235706,4.48985282628718,5.63437985701713,2.35195261584616,3.2051350706734,4.48991151789705,3.31434470664023,5.79768544676416,5.28410741485138,2.57545706151106,2.09804474043314,4.12491995171325,7.19673805142217,2.45028222440342,4.73639564247692,1,2.54861223410746,6,3.22406309107937,5.26673934491968,4.93267165670174,2.09174648674213,3.8704716620175,2.59063436437219,3.52114785550402,3.36390922348193,2.34236365165986,5.11206009898113,5,1,6.52799429331505,1.58014875372885,6.26109238938896,5.20358905131474,5.6228396194816,0.914707393054659,6.63388479822307,4.91672327722079,1.61936616633816,-0.271023596148342,5,7.80760637702954,4.5539012252235,7.66591902905161,0.517733238505762,6.11541468160568,1.4146861840919,5.58975637253462
1567970873,"female",18,"less12yrs",17.5375541282157,4.43439239395295,6,1,10.0483356581769,6,1,1.24459994000676,6,-5.50129334087756,12.3653878690065,1,0.585764517232635,10.9280503761419,6,-1.81126752395218,6,6,8.68602416686944,6,5,7.48774932600271,9.41400475166663,6.96991194320268,-21.710989131016,4,7.19605007400794,3,5,1,10.5575719430041,3,5,2,6,-5.5539173808565,11.6682412639746,6,3.07570610834246,-3.66930883670798,4,2.16500955195078,6,-15.5636369448162,5,-5.10632463372961,2,9.33075255677723,2,3,20.8978867648688,1,-2.01103333343932,7.61308402367777,4.07215014509024,4.33350385922422,6,1.92008686380913,5,3,6.59530224722791,5,1,5,15.0521167912188,-5.43689848742307,17.0097886772839,5,6,-10.7663345889707,-5.49660853615731,6,-9.15644103237606,-5.89631288375014,2,1,4.05764321924474,-22.611469370949,6,16.7859599755644,5,2,18.0756166708069,-9.97685114255051,6,13.0096574730552,5,-2.04995300560596,4,4,-2.90472867632456,2,5,6,3,20.2842885815432,-0.453381345837876,-1.26713037229861,2.13197132668111,2
1567977992,"female",22,"CurrentInUniv",2.62268275233599,1,6.85125706814527,2.69638241205412,2.08538935693171,4.70142977093635,1.70674877103415,5.61375851153301,2.52289343446468,6.73219576670166,6.08212922678582,0.179454866813384,4.5089187947782,4.06159608230492,4.85344263539168,5,5.91274879420173,5,5.45540903205304,3.75357625090881,6.30764256484722,4.51685219367713,4.75014076593084,4.82541770749383,3.74830207182355,3,5.0556464821782,5.09800384135878,3.16325413909597,3.98691605656131,4.00332834432164,3.55985747761967,5,2.8237967558589,3.52315312710989,3.83227153120056,6.67568957918042,4.38979749786102,2.09201039767216,3.68522569034821,2.59887086842525,3.42383722449371,5.0370939615156,5.90023357748357,3.45843552535236,2.19253606683935,4.52290110902246,2.00270219097147,3.0772495492682,5.78765482286959,2.47862672011691,2.17082530954646,5.86353161336527,2.11803159074887,3.8284629851029,3.28375197420282,4.72292993197438,4.30984233933243,5,4.41715621327145,1.08931439045727,5.07831491174307,3.71672993769795,2.89409328842329,2,5.52918143255958,1.16833692707449,4.0193784239776,5.83701332624444,2.45759401160451,1.44050876073417,1.75599740178151,4.55666768385303,3.10161563239554,4.14177969633174,6.50404639797061,5.49476265179757,5.54416806157895,3.41654357147018,5.87706512256633,2,2.14158850395763,5.18202026272171,2.20418420333621,5.29510986226401,5,3.07419507064497,2.72555138471157,3.96569270338965,4.69243971821994,1.71132300404351,3.03512906468537,5.48796535618535,3.93586820189179,2.57223145800837,5.79640378277612,3,3.75506758300346,1.87105865392149,1
1567988802,"female",41,"CurrentInUniv",4.52005154471192,2.131326675521,5.06148990742975,1.68809394062618,3.15748225054063,4.91005189676213,2.80273889129104,5.89841019959369,5.27789267251211,5,5.27673478554093,2.37950840345326,4,3.50643965617902,5.19768654981503,5,4.24720713909089,4.65891198631481,4.84091628716132,5,4.31239988839745,4,5.23692410517266,4.40420958926734,2.39237150073247,3.23190083344145,3.61826856136134,2.21635490884094,5.47874202508261,6.40335527000127,4.82464584560183,2.95461672747958,2.75012727985102,4.18889904393396,3.68958060735669,3.45141929760697,2.54896233386625,5.08346465185989,3.46511761453668,4.18101933475334,4.89585880559381,2.98997089727927,2.74416091516802,4.82281027763603,3.6420328237653,3.89753382816867,5.52221544807781,4.10900086520608,4,4.39863445136839,3.21794316490718,4.45941007361868,5,3.77528239475953,3.91211068468879,2.29796073056421,1.5975763716846,3.36176368024645,2.64668083999466,5.20034078403896,5.84565372509558,3.04908864856909,0.177620234901582,3.74056783635685,2.01543327470741,2.4390418921158,4.91837746838985,2.74170951440872,3.17009036663715,5.0268813533891,3.39471765570482,5.81827929517744,4.25758152075338,3.29293454773474,5.197861443983,3.68877805110261,3.44838875379618,3.10267217496075,5,4,3.91681807828167,1.3499695857204,5.14598679836686,1.22610325792756,4.74404660392714,3.53233669758302,5.41937036551671,3,5,4.21216526327629,2.69090242215472,1.58557247007572,4.55067259192068,5.53061894995691,3.8078544110249,4.6381307539075,3.57746988266662,4.28922161152344,3,3.12090827835573
1568000789,"male",18,"less12yrs",4.44412021156639,2,5.83853671185693,2.20648379483185,2.46278950766331,6,-0.527457753877525,4.74472530722687,6,3.39741568064659,4,0.727879356100333,5,5,5,5,5,4.20431487449901,5.02815403271069,4,4.9080340672173,5,6,5,2,5,4.92339939158286,3.57830559401189,1,1.84421309032747,5.24507604016692,6,6,0.480493323625865,6,3.76479932234618,2.01666201507543,4.04368877417978,2.47689666134197,5,0.840474315283289,5.33823826331941,2.15782382770057,2.57487171113256,2,2,1,3,1,3.10317295510598,-0.371321316908277,2,2,2,2,5.78550358897468,4.07483236686627,5.57837055706109,2,3.55114943023506,2.02422798259189,5,3.68838472745529,5,2.73636262095698,5.69498862908788,1,6,6.23133882246533,2,2.70581847723409,2.27404193809733,4,5,0.71500780927502,5.37990655762706,5,5.42762375991553,2,5,5,0.368461891603311,6.08161672990675,5,6,6,6,2.60397937337428,3.57491989251959,5.12240736420465,0.433016692315857,1.75788890496752,7.0043287814288,2,4,6,1.61698921175745,2.7210332511791,4,4
1568001299,"male",15,"less12yrs",2.73598828136723,1.2727518988106,5,2,3.70130933149088,3,1,4.63417457059123,5,4.54984196195477,5.25058046391275,1,5.78150050117266,4.87895490486772,5,3.86604208441954,6,6,5.16125665380057,3,2,4.10763643720301,3.93444932242329,3.28642520778174,1.23344981054799,5,3.46882289179777,3,5,5,3.66171998192988,3,5,3,3,-0.497558429648547,2.683674270363,5,1.44707014581709,1.74888630037851,4,2.02995815637635,5,3.1317289852806,3,0.636586829015159,4,2.62187498230836,4,3,3.46337509702062,2,3.15826369973936,4.37048999730636,-0.393964943328055,2.17519652264199,4,3.34934978732491,2,1,6.43976229460693,4,3,3,2.96753222690046,1.55084234492612,3.9022295412907,4,3,3.03792995240876,3.23142624490807,6,4.81564503380592,5.35092394764046,4,5,4.94240748589547,2.6580202692535,2,5.41355985857494,5,1,4.05031377569802,1.34471208275958,5,3.4774759228786,6,1.16707706400086,5,5,1.10731491943788,1,5,5,5,4.29147174972338,2.80233646114279,5.46996693799024,2.47708848776032,4
1568005039,"female",45,"SomeCollege",1,2.70413852254506,6.70894258832103,2,3.13360534809876,4.40401654624776,2.41451601828499,4.90795864543196,3.85237315723998,5.111323115185,4.48921869646396,4.13964030716878,3.58129229898083,3,4.33981188604231,5.13925857789498,4.44039312781057,4.49542634038303,4.68230165780507,4.9427003861435,3.87847748988894,4.31457634157003,3.54826317390664,4.29477493523556,3.45630830095017,5.87686565171516,4.13652067503321,1.38648337470647,5,4,4,4.45602201441787,6,4.23107515419364,4.54849395214871,3.6821097479104,6,4.65967299602626,2.88755727854857,4.84811134240469,3.95653552898196,1.69334950307928,1.72997070031115,4.99646451676245,3.14093421002497,4.40622527910682,4.60440493851337,4.8695876645317,3.78749820576681,5,3.56566007113816,3.5666457107522,3.11815521127437,1.550405248297,2.93868281741597,1.36145048662981,3.52122686767701,2.49627402558061,2.62302613036136,5.50170837796632,2.93411987742526,5.25020410741896,3.38309181416507,1.29560999699247,2.40774671138142,5.72491233216719,0.471961792366347,4.75444825733734,4.65017039697183,4.00493653584369,1.09575106069022,0.857744839137331,4,4.41042420521516,4.27377454718513,5.59778956698635,5.8367517061201,4.52144293508481,1.53413946588052,6.03123663632411,3.43360905976533,2.54051461763812,2.85952435755408,2,5.30640805090333,4.46526079096303,3.22615199639812,2.40039053907507,6.28455963694206,6.3598987718574,1.04058152854617,2.99848782564801,6.15067358353209,3.91212522920459,4,3.76155059328209,3.86596574512067,3.27955784964725,1.11532562597971,2.43647202721251
1568006460,"female",20,"CurrentInUniv",2,1.84345604659589,6.03688647019562,-0.0636247693407386,1,5,0.262352466520914,5,6,6,5.30099594725587,2.58834953195397,4.59116040767234,6.89860408078385,6,5.1904497770439,5,6.72748990912114,5,5,4.4479409231254,3.95892719977974,5.53609828812996,3.15745782450567,1.79440181761041,4,3,4.48556009899168,5,4.33320499005928,5,6,4,4.7922264874961,5,4,4,5.0181596176615,2,3.32741268116642,2.78220706378118,2,0.759553591236179,4,5,2.84862200365178,4,3.88332475146103,4,2.6030681846387,2,5,3.61449538059956,3.03613119363094,2.14076526721227,3,2.33992987587372,3,2,6.15461970289261,1,6,4.05875068366571,3,2,5,0.58572581980355,6,5.35500691645379,1.20591183051134,2,1.41384869410152,5.02612363973001,6.34071871946454,2.84850130216411,5.68493221015637,4.85099250259683,5,2,5.7076027765165,5,3.90423241812458,5,1.07418523043877,5,5.42685445281776,5,2,4.0621342059818,5.89987256872796,2,4.70424163760336,4.61675610296401,5,5,5.57052369372347,2,4,1.57165871580471,2
1568021506,"male",48,"GradOrProDegree",4,2.1171886501054,6.20276255580471,0.559054609801458,1.68923005232666,3.571236117203,0.76578528931488,5.04889712655434,2,6.76566634415997,5.43952216015111,1.57804891054967,4.38130494448823,4.38008992473552,5,3.92070041634262,6.51086377703506,4.75439346731604,5.10958331708265,4.02783058564849,4.64124224748981,5,4.41313536319801,2.80978691028627,0.180691299797857,3.00456598737872,3.12690346729837,5.50965550767939,4.00434254244853,3.66529117500401,4.16711920622039,5,5.1342521912106,3.36813332380453,5.37134949924798,1,3.80808004036093,4.96999715950014,0.750831934787301,2.5295319460235,2,3.7391075315549,3.10139649078169,3.24929763659958,3.6871716703861,0.908802206214516,2.69609553192034,3.77284771785656,3.58263641672294,3.33286697189872,3.05890234928427,2.43151752308404,3.13298006714626,1.89553247319164,3.20420834820134,3.22025213100907,3.70867501316946,4.3663877571692,4.79087482745513,5,2,5.64030535544916,3.32649647825614,4.59892743729685,3.43589269955584,5.68992197064433,1.79990020710928,5.32596358057686,5,0.601888419543422,0.960544248393476,0.720184647603567,2.83684991869857,3.25799093334307,2.13757366727313,4.63347013148621,6,1.49711134608886,1.3301239818802,5.80221036260656,5.10310076217875,2.21873760846533,6,1,5.72303036785884,5.60750818828625,4.43474245772122,1,4.24887529059049,6.39234428017628,0.513296966551187,1.47959908689258,5.73883688188166,3.54242222388232,6,4.88437114581922,2.36333133760804,3.13961439795071,1,3.80056374879465
1568030144,"male",16,"less12yrs",3.47920859270277,2,4.66496212260584,4.10997445693285,4.88044420822695,4.87434789427914,1.39989172902057,3.7644644937314,3.92874889619433,2.88241618374387,2.82189119267665,3.4127279112833,3.42847208666645,3.93793171185202,1.8710935716116,4.02696965265126,4.27713088993839,3.56162549520765,3.56331437936216,1.59121565983389,4.74953098454215,3.83053290321302,3.48216088095599,4.44377257635097,4.09166330458281,5.58269119640774,3.12008184788335,2.47608935465462,4.28302980324199,4.20948500348283,5.30619232416331,3.86001599946071,5,3.85448054238132,3.36556042040483,4.26241308727692,4.76081242105963,3,1.35884867307959,5,1.64850155085324,3.53978564967847,2.57263161776097,6.00689065828421,4.20164712852563,3.73360114226851,4.0382445138397,4.81024743615896,3.58626469580421,5.90265072946062,2.31821685772605,4.78129952337888,5.65339466350892,5.38556098485838,3.43194649842746,2.72050472250807,2.99605695554259,2.73324093331632,4,6,2,3.43656487332749,3.69340785917131,5.24568031869374,1.61520014793253,4.15464125301844,2.41943711458722,2.52591983422879,2.61043001447346,2.68858910351779,3.05544132462518,2.39229511081077,4.13181391984524,5.58534651160322,4.98754851842716,5.36200491087691,5.55583045847927,4.92664341066259,3.06644009566336,6,3.72860538362161,1,3.68676525478736,4.77973847655623,4.03695012422978,4.3937889677029,3.32139571302,1.64653286094432,3.0101964150268,4.96496286155577,0.881751538054046,6,4.66491871457203,1.23498713464268,3.06504469941102,5,2.53298796421952,4,2.82131909126748,4.46101605906687
1568036091,"male",18,"CurrentInUniv",1.37418897930734,2.43201655003471,4.32456890910781,5,4.96665125600932,4,2.83415308641337,4.6481567193624,3.54065376048622,4,3.72330106760507,3.95253940886076,3.69863731539376,3,4.48646986319133,3.76426866226624,5,4.24775570597417,3.51585340882712,3.68934341572474,3.90321244360617,3.69432275401929,1.80590669146235,4.71789574582785,3.84765206770761,4,4.04958824844982,4.252597889713,2.94886107840707,2.36894599135455,3,4.79271632244992,5.38546373097611,3.67812633148327,3.47566177053358,1.73797208183245,3.84682993110376,3.24368473941312,2,3.90383365456682,3.29681332581528,2.10971550796232,3.53731956247381,4.98931265820071,2.84419820243605,4.780645220261,5,5.01295244323455,4.45057606278453,5.37495409847534,4.43805805813636,2.28512247822102,3.5312792973677,3,4.38140886132743,2.15852776577923,3.47789193190169,1.16971531486105,4.20516321638887,4.35499834456477,3.21604205960026,3.68776098477996,5.06544647182034,2.85504774589198,3.26228216356824,4.15967720338254,1.90572078810818,4.4343354449213,3.88094857988249,3,1.95688363430913,1.98606523764241,3.62344516295495,3.80147552095139,2.95640827571892,4,6.30867281665428,3.10325926987829,1.3824704825106,5.94636253356807,4,1.24723451359985,3.30543997294629,2.91948214114845,5,3.38235633446196,2.99076620021421,2.41148963403857,4.28176153023549,5.22257175124443,1.22743976693325,3.57601263312251,5.71963516958786,3.32051687300849,4.02541658734242,4.29979432699752,4.90502934904713,4.23177391196422,3.72109974162869,4.13885758681129
